,Object_id,Object_type,Title,Date_started,Date_finished,Medium,Classification,Met_link,Artist_id,Dept_id
5031,488032,Painting,String Quartette,1937,1937,Tempera and oil on Masonite,Paintings,http://www.metmuseum.org/art/collection/search/488032,1958,4
5032,488922,Painting,Medicine Show,1955,1956,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488922,1958,4
5033,488034,Painting,Gelmeroda,1936,1936,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488034,1959,4
5034,489581,Painting,Courtyard III,1949,1949,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/489581,1959,4
5035,488035,Painting,The Black Horse,1942,1942,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488035,1960,4
5036,488037,Painting,Reflections on a Shop Window,1942,1942,Oil on gesso panel,Paintings,http://www.metmuseum.org/art/collection/search/488037,1961,4
5037,488038,Painting,The Night,1942,1942,"Gum, oil, and tempera on Masonite",Paintings,http://www.metmuseum.org/art/collection/search/488038,1962,4
5038,488039,Painting,Prescience,1942,1942,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488039,1963,4
5039,488041,Painting,Kalamazoo in Winter,1941,1942,"Oil-casein emulsions on linen, mounted on plywood",Paintings,http://www.metmuseum.org/art/collection/search/488041,1964,4
5040,488611,Painting,Her World,1948,1948,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488611,1964,4
5041,488042,Painting,Paintin,1942,1942,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488042,1965,4
5042,488044,Painting,Midtown Manhattan,1939,1939,Oil and chalk on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488044,1966,4
5043,488090,Painting,Muse of the Western World,1942,1942,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488090,1967,4
5044,488092,Painting,Burial,1943,1943,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488092,1968,4
5045,488758,Painting,Number 11,1952,1953,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488758,1968,4
5046,488107,Painting,National Defense,1900,1943,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488107,1969,4
5047,488108,Painting,The Harbor,1943,1943,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/488108,1970,4
5048,488125,Painting,Basin Street,1938,1938,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488125,1971,4
5049,488745,Painting,Still Life,1952,1952,Casein on composition board,Paintings,http://www.metmuseum.org/art/collection/search/488745,1971,4
5050,488135,Painting,Horse and Buggy,1909,1943,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488135,1972,4
5051,488146,Painting,Docks on Sunday,1941,1941,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488146,1973,4
5052,488147,Painting,Still Life,1941,1941,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488147,1974,4
5053,488153,Painting,"Incident in the Parade, St. Patrick's Day",1944,1944,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488153,1975,4
5054,488154,Painting,The Bull Ring,1943,1944,Oil and tempera on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488154,1976,4
5055,488156,Painting,Woodyard by the Sea,1937,1937,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488156,1977,4
5056,488161,Painting,Deportation,1936,1936,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488161,1978,4
5057,488164,Painting,White Roses,1945,1945,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488164,1979,4
5058,488622,Painting,Gabriel,1935,1935,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488622,1979,4
5059,488166,Painting,"An Early Settler's Homestead, New Zealand",1886,1945,Tempera on wood,Paintings,http://www.metmuseum.org/art/collection/search/488166,1980,4
5060,488168,Painting,The Bed of a New Zealand Gorge,1886,1945,Oil on smooth Masonite,Paintings,http://www.metmuseum.org/art/collection/search/488168,1980,4
5061,488167,Painting,"Farms on Melrose Road, Auckland, New Zealand",1945,1945,Oil on presswood,Paintings,http://www.metmuseum.org/art/collection/search/488167,1981,4
5062,488194,Painting,William Church Osborn,1945,1945,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488194,1982,4
5063,488206,Painting,"Off Cape Split, Maine",1938,1938,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488206,1983,4
5064,488462,Painting,Circus Horses,1936,1936,"Oil on canvas, with artist-made frame",Paintings,http://www.metmuseum.org/art/collection/search/488462,1983,4
5065,488464,Painting,Sea and Gulls,1942,1942,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488464,1983,4
5066,488231,Painting,"Main Street, Brewster",1941,1941,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488231,1984,4
5067,488233,Painting,The Little Black Bull Came Down the Meadow,1944,1944,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488233,1985,4
5068,488294,Painting,Movement,1948,1948,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488294,1986,4
5069,488295,Painting,Pigeons on a Roof,1947,1947,Oil on Masonite,Paintings,http://www.metmuseum.org/art/collection/search/488295,1987,4
5070,488301,Painting,Thunderstorm II,1948,1948,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488301,1988,4
5071,488891,Painting,The Overturned Dory,1914,1955,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488891,1988,4
5072,488315,Painting,I Saw the Figure 5 in Gold,1928,1928,"Oil, graphite, ink, and gold leaf on paperboard (Upson board)",Paintings,http://www.metmuseum.org/art/collection/search/488315,1989,4
5073,488319,Painting,Improvisation 27 (Garden of Love II),1912,1912,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488319,1990,4
5074,488472,Painting,Dancer = Propeller = Sea,1915,1915,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488472,1991,4
5075,488496,Painting,The Café Terrace,1915,1915,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488496,1992,4
5076,488497,Painting,Aeroplane Synchromy in Yellow-Orange,1920,1920,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488497,1993,4
5077,488577,Painting,The Midnight Ride of Paul Revere,1931,1931,Oil on Masonite,Paintings,http://www.metmuseum.org/art/collection/search/488577,1994,4
5078,488614,Painting,Moonlight over Myrtle,1949,1949,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488614,1995,4
5079,488618,Painting,Pastorale,1948,1948,"Casein tempera and wax on Chinese paper, mounted on Masonite",Paintings,http://www.metmuseum.org/art/collection/search/488618,1996,4
5080,488621,Painting,Woman Cutting Bread,1946,1946,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488621,1997,4
5081,488659,Painting,The Survivors,1942,1942,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488659,1997,4
5082,488623,Painting,Two Ventilators,1947,1947,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488623,1998,4
5083,488628,Painting,Plumage,1948,1949,Oil on Masonite,Paintings,http://www.metmuseum.org/art/collection/search/488628,1999,4
5084,488722,Painting,Carpet Bag Days,1952,1952,Oil on Masonite,Paintings,http://www.metmuseum.org/art/collection/search/488722,1999,4
5085,488976,Painting,Letters,1956,1957,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/488976,1999,4
5086,489421,Painting,Still Life,1938,1938,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/489421,1999,4
5087,488629,Painting,A Crow Flew By,1949,1950,Egg tempera on wood,Paintings,http://www.metmuseum.org/art/collection/search/488629,2000,4
