Met ID,URL
10435,https://images.metmuseum.org/CRDImages/ad/original/ap67.54.jpg
10436,https://images.metmuseum.org/CRDImages/ad/original/ap83.2.473.jpg
10437,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-019.jpg
10438,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-011.jpg
10439,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-001.jpg
10440,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-003.jpg
10441,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-009.jpg
10442,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-013.jpg
10443,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-023.jpg
10444,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-053.jpg
10445,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-047.jpg
10446,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-051.jpg
10447,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-033.jpg
10448,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-031.jpg
10449,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-025.jpg
10450,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-027.jpg
10451,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-007.jpg
10452,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-021.jpg
10453,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-035.jpg
10454,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-015.jpg
10455,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-029.jpg
10456,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-037.jpg
10457,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-017.jpg
10458,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-005.jpg
10459,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-045.jpg
10460,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-049.jpg
10461,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-041.jpg
10462,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-043.jpg
10463,https://images.metmuseum.org/CRDImages/ad/original/DP-1427-039.jpg
10464,https://images.metmuseum.org/CRDImages/ad/original/DT95.jpg
10465,https://images.metmuseum.org/CRDImages/ad/original/DT226889.jpg
10466,https://images.metmuseum.org/CRDImages/ad/original/DP137144.jpg
10467,https://images.metmuseum.org/CRDImages/ad/original/ap25.131.jpg
10468,https://images.metmuseum.org/CRDImages/ad/original/DP161212.jpg
10469,https://images.metmuseum.org/CRDImages/ad/original/DT12058.jpg
10470,https://images.metmuseum.org/CRDImages/ad/original/ap91.11.jpg
10471,https://images.metmuseum.org/CRDImages/ad/original/DT1543.jpg
10472,https://images.metmuseum.org/CRDImages/ad/original/ap55.118.jpg
10473,https://images.metmuseum.org/CRDImages/ad/original/DT9509.jpg
10474,https://images.metmuseum.org/CRDImages/ad/original/ap37.20.1.jpg
10475,https://images.metmuseum.org/CRDImages/ad/original/DP161207.jpg
10476,https://images.metmuseum.org/CRDImages/ad/original/DP361299.jpg
10478,https://images.metmuseum.org/CRDImages/ad/original/DT220319.jpg
10480,https://images.metmuseum.org/CRDImages/ad/original/ap02.23.jpg
10481,https://images.metmuseum.org/CRDImages/ad/original/DT78.jpg
10482,https://images.metmuseum.org/CRDImages/ad/original/DT1540.jpg
10491,https://images.metmuseum.org/CRDImages/ad/original/ADA3628.jpg
10492,https://images.metmuseum.org/CRDImages/ad/original/ap54.90.165.jpg
10496,https://images.metmuseum.org/CRDImages/ad/original/DT216681.jpg
10497,https://images.metmuseum.org/CRDImages/ad/original/DP-12550-001.jpg
10499,https://images.metmuseum.org/CRDImages/ad/original/DP-12799-001.jpg
10500,https://images.metmuseum.org/CRDImages/ad/original/DT208249.jpg
10501,https://images.metmuseum.org/CRDImages/ad/original/DT2639.jpg
20639,https://images.metmuseum.org/CRDImages/ad/original/DP325433.jpg
21693,https://images.metmuseum.org/CRDImages/ad/original/DP300700.jpg
10503,https://images.metmuseum.org/CRDImages/ad/original/ap65.19.jpg
10504,https://images.metmuseum.org/CRDImages/ad/original/ap05.34.jpg
10507,https://images.metmuseum.org/CRDImages/ad/original/ap62.202.jpg
10508,https://images.metmuseum.org/CRDImages/ad/original/DP226882.jpg
10516,https://images.metmuseum.org/CRDImages/ad/original/ap31.29.1.jpg
10517,https://images.metmuseum.org/CRDImages/ad/original/ap31.29.2.jpg
10521,https://images.metmuseum.org/CRDImages/ad/original/ap54.90.89.jpg
10522,https://images.metmuseum.org/CRDImages/ad/original/DT58.jpg
10524,https://images.metmuseum.org/CRDImages/ad/original/DT2032.jpg
10526,https://images.metmuseum.org/CRDImages/ad/original/DT214418.jpg
10527,https://images.metmuseum.org/CRDImages/ad/original/DT11882.jpg
10530,https://images.metmuseum.org/CRDImages/ad/original/DT2033.jpg
10531,https://images.metmuseum.org/CRDImages/ad/original/DT2031.jpg
10533,https://images.metmuseum.org/CRDImages/ad/original/ap24.79.jpg
10534,https://images.metmuseum.org/CRDImages/ad/original/DT201337.jpg
10535,https://images.metmuseum.org/CRDImages/ad/original/DP701340.jpg
10537,https://images.metmuseum.org/CRDImages/ad/original/DT207885.jpg
10554,https://images.metmuseum.org/CRDImages/ad/original/DP140862.jpg
16958,https://images.metmuseum.org/CRDImages/ad/original/2002.612.jpg
16959,https://images.metmuseum.org/CRDImages/ad/original/2002.611.jpg
10578,https://images.metmuseum.org/CRDImages/ad/original/ap61.262.jpg
10584,https://images.metmuseum.org/CRDImages/ad/original/DT214222.jpg
10586,https://images.metmuseum.org/CRDImages/ad/original/DT4598.jpg
